AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,AVERAGE_RAIN,week,year,dayofweek,month,dayofyear,hour,hour_sin,hour_cos,AVERAGE_SPEED_DIFF
0.33464566929133843,0.13929173693086003,0.4969512195121951,0.0,0.19999999999999998,0.75,1.0,0.07142857142857142,0.0,0.0,0.021276595744680854,1.0,0.6666666666666666,0.0,0.030211480362537763,0.43478260869565216,0.75,0.06698729810778065,3
0.3976377952755905,0.06711635750421584,0.6280487804878049,0.0,0.5714285714285714,0.7083333333333321,0.7906976744186047,0.2857142857142857,0.5,0.0,0.6170212765957447,0.0,1.0,0.6363636363636364,0.6314199395770393,0.5652173913043478,0.37059047744873963,0.017037086855465844,2
0.48818897637795255,0.21450252951096122,0.5975609756097561,0.0,0.5714285714285714,0.6875,0.6860465116279069,0.14285714285714285,0.0,0.0,0.723404255319149,0.0,0.5,0.7272727272727273,0.7280966767371602,0.7826086956521738,0.0,0.4999999999999999,3
0.6653543307086613,0.0,0.6021341463414634,1.0,0.2571428571428571,0.6458333333333321,0.8488372093023255,0.07142857142857142,0.0,0.0,0.7872340425531915,0.0,0.6666666666666666,0.8181818181818182,0.7945619335347432,0.2608695652173913,1.0,0.5,0
0.3385826771653542,0.0,0.3902439024390244,1.0,0.37142857142857144,0.6875,0.9186046511627906,0.42857142857142855,0.5,0.0,0.021276595744680854,1.0,0.5,0.0,0.027190332326283997,0.0,0.5,1.0,0
0.38188976377952755,0.10556492411467117,0.6478658536585368,0.5,0.39999999999999997,0.9166666666666679,0.7209302325581395,0.07142857142857142,0.5,0.0,0.12765957446808512,1.0,0.3333333333333333,0.09090909090909091,0.12990936555891242,0.7826086956521738,0.0,0.4999999999999999,3
0.6771653543307086,0.3477234401349072,0.5350609756097561,0.0,0.2857142857142857,0.7291666666666679,0.7209302325581395,0.3571428571428571,0.0,0.0,0.9148936170212766,0.0,0.3333333333333333,0.9090909090909091,0.9154078549848943,0.3913043478260869,0.8535533905932737,0.14644660940672627,4
0.49606299212598426,0.02563237774030354,0.30640243902439035,0.5,0.2571428571428571,0.8125,0.8488372093023255,0.14285714285714285,1.0,0.0,0.2978723404255319,1.0,0.6666666666666666,0.2727272727272727,0.30513595166163143,0.2608695652173913,1.0,0.5,2
0.6614173228346454,0.0,0.6554878048780489,1.0,0.42857142857142855,0.6041666666666679,0.8604651162790697,0.14285714285714285,0.0,0.0,0.6808510638297872,0.0,0.8333333333333333,0.7272727272727273,0.6918429003021148,0.2608695652173913,1.0,0.5,0
0.2677165354330706,0.02327150084317032,0.4939024390243901,0.0,0.7999999999999999,0.6041666666666679,0.5465116279069768,0.2857142857142857,0.5,1.0,0.5319148936170213,1.0,0.3333333333333333,0.5454545454545454,0.5317220543806647,0.8260869565217391,0.01703708685546579,0.6294095225512601,1
0.594488188976378,0.034401349072512646,0.4710365853658537,1.0,0.2571428571428571,0.41666666666666785,0.8488372093023255,0.7142857142857142,0.5,1.0,0.04255319148936171,1.0,0.6666666666666666,0.09090909090909091,0.0513595166163142,0.9565217391304348,0.24999999999999978,0.9330127018922192,2
0.27165354330708635,0.10320404721753794,0.6646341463414634,0.0,0.5428571428571428,0.6458333333333321,0.7325581395348837,0.0,0.5,0.0,0.574468085106383,0.0,0.3333333333333333,0.5454545454545454,0.5770392749244714,0.43478260869565216,0.75,0.06698729810778065,2
0.16929133858267686,0.0,0.6402439024390246,0.0,0.4857142857142857,0.75,1.0,0.07142857142857142,0.5,0.0,0.7021276595744681,0.0,1.0,0.7272727272727273,0.716012084592145,0.3913043478260869,0.8535533905932737,0.14644660940672627,0
0.5393700787401574,0.008768971332209106,0.47560975609756084,1.0,0.34285714285714286,0.7083333333333321,1.0,0.14285714285714285,1.0,1.0,0.7659574468085106,1.0,1.0,0.7272727272727273,0.7764350453172206,0.17391304347826086,0.9330127018922193,0.75,0
0.5433070866141729,0.37740303541315345,0.6097560975609758,0.0,0.14285714285714285,0.9166666666666679,0.6046511627906976,0.3571428571428571,0.0,0.0,0.0851063829787234,1.0,0.3333333333333333,0.09090909090909091,0.08761329305135952,0.3913043478260869,0.8535533905932737,0.14644660940672627,4
0.3307086614173227,0.008431703204047217,0.35213414634146345,1.0,0.34285714285714286,0.75,0.8488372093023255,0.14285714285714285,0.0,0.0,0.25531914893617025,1.0,0.5,0.2727272727272727,0.2598187311178248,0.8695652173913043,0.0669872981077807,0.75,0
0.5708661417322833,0.0,0.5213414634146342,1.0,0.39999999999999997,0.625,0.8488372093023255,0.07142857142857142,0.0,0.0,0.6595744680851063,0.0,1.0,0.6363636363636364,0.6737160120845922,0.08695652173913043,0.75,0.9330127018922194,0
0.27165354330708635,0.06947723440134908,0.45884146341463417,0.0,0.6,0.6458333333333321,0.6744186046511627,0.14285714285714285,1.0,1.0,0.4893617021276596,1.0,0.16666666666666666,0.4545454545454545,0.486404833836858,0.5652173913043478,0.37059047744873963,0.017037086855465844,2
0.27952755905511806,0.006408094435075885,0.5868902439024392,1.0,0.5142857142857142,0.7083333333333321,0.6162790697674418,0.14285714285714285,0.0,0.0,0.7872340425531915,0.0,0.0,0.8181818181818182,0.7824773413897281,0.8695652173913043,0.0669872981077807,0.75,0
0.5511811023622046,0.2654300168634064,0.5884146341463415,0.5,0.4857142857142857,0.6666666666666679,0.6162790697674418,0.0,0.5,0.0,0.851063829787234,0.0,0.5,0.8181818181818182,0.8549848942598188,0.7391304347826086,0.017037086855465844,0.3705904774487397,3
0.23228346456692894,0.0,0.3429878048780489,1.0,0.4857142857142857,0.6875,0.7906976744186047,0.07142857142857142,1.0,1.0,0.4042553191489362,1.0,1.0,0.4545454545454545,0.4169184290030211,0.043478260869565216,0.6294095225512604,0.9829629131445341,0
0.3149606299212597,0.3109612141652614,0.7073170731707318,0.0,0.7428571428571429,0.7291666666666679,0.6395348837209303,0.42857142857142855,0.5,1.0,0.6382978723404256,1.0,0.5,0.6363636363636364,0.6404833836858006,0.6521739130434783,0.14644660940672644,0.14644660940672605,3
0.5826771653543306,0.1308600337268128,0.6189024390243903,0.0,0.8571428571428571,0.5833333333333321,0.3372093023255814,0.21428571428571427,0.0,0.0,0.5957446808510638,0.0,0.5,0.6363636363636364,0.6012084592145015,0.7826086956521738,0.0,0.4999999999999999,3
0.09448818897637778,0.08128161888701518,0.6463414634146342,0.0,0.6,0.5833333333333321,0.8604651162790697,0.2857142857142857,0.5,1.0,0.5106382978723404,1.0,0.3333333333333333,0.5454545454545454,0.5105740181268883,0.43478260869565216,0.75,0.06698729810778065,2
0.12598425196850394,0.023608768971332208,0.3719512195121951,0.0,0.42857142857142855,0.6458333333333321,0.6162790697674418,0.2857142857142857,0.5,1.0,0.3617021276595745,1.0,0.8333333333333333,0.36363636363636365,0.3716012084592145,0.5652173913043478,0.37059047744873963,0.017037086855465844,1
0.44881889763779514,0.0,0.4176829268292682,1.0,0.39999999999999997,0.7916666666666679,1.0,0.0,0.5,0.0,0.9787234042553192,0.0,0.0,0.9999999999999999,0.9728096676737161,0.9130434782608695,0.14644660940672616,0.8535533905932737,0
0.7519685039370079,0.013827993254637435,0.6051829268292682,1.0,0.42857142857142855,0.75,0.8488372093023255,0.5714285714285714,1.0,1.0,0.6382978723404256,1.0,0.3333333333333333,0.6363636363636364,0.6374622356495468,0.043478260869565216,0.6294095225512604,0.9829629131445341,0
0.40157480314960625,0.012141652613827993,0.5640243902439025,0.0,0.39999999999999997,0.5625,0.47674418604651164,0.21428571428571427,0.0,0.0,0.21276595744680854,1.0,1.0,0.1818181818181818,0.22658610271903323,0.3913043478260869,0.8535533905932737,0.14644660940672627,1
0.39370078740157477,0.016863406408094434,0.5396341463414634,1.0,0.39999999999999997,0.625,1.0,0.14285714285714285,0.5,1.0,0.7446808510638298,1.0,0.3333333333333333,0.7272727272727273,0.743202416918429,0.2608695652173913,1.0,0.5,2
0.5511811023622046,0.1460370994940978,0.5320121951219513,0.5,0.5714285714285714,0.75,0.7906976744186047,0.3571428571428571,0.0,0.0,0.7446808510638298,0.0,0.6666666666666666,0.7272727272727273,0.7522658610271904,0.7826086956521738,0.0,0.4999999999999999,3
0.34645669291338566,0.07521079258010117,0.4969512195121951,0.0,0.6857142857142857,0.625,0.6860465116279069,0.2857142857142857,0.5,1.0,0.5319148936170213,1.0,0.16666666666666666,0.5454545454545454,0.5287009063444109,0.8260869565217391,0.01703708685546579,0.6294095225512601,3
0.21653543307086598,0.20101180438448565,0.6326219512195123,0.0,0.7142857142857143,0.625,0.7906976744186047,0.42857142857142855,1.0,1.0,0.5531914893617021,1.0,0.6666666666666666,0.5454545454545454,0.5589123867069486,0.6521739130434783,0.14644660940672644,0.14644660940672605,3
0.17322834645669283,0.026644182124789206,0.6996951219512196,1.0,0.5142857142857142,0.6458333333333321,0.9186046511627906,0.14285714285714285,1.0,1.0,0.5106382978723404,1.0,0.8333333333333333,0.5454545454545454,0.5196374622356495,1.0,0.3705904774487392,0.9829629131445341,1
0.44881889763779514,0.0,0.6189024390243903,1.0,0.39999999999999997,0.6666666666666679,1.0,0.07142857142857142,0.0,0.0,0.723404255319149,0.0,0.6666666666666666,0.7272727272727273,0.7311178247734139,0.21739130434782608,0.9829629131445341,0.6294095225512604,0
0.5393700787401574,0.12647554806070826,0.4100609756097561,1.0,0.3142857142857143,0.5625,0.8488372093023255,0.3571428571428571,0.5,0.0,0.9361702127659575,0.0,0.5,0.9090909090909091,0.9395770392749245,0.8695652173913043,0.0669872981077807,0.75,3
0.17716535433070857,0.019898819561551432,0.4679878048780487,1.0,0.19999999999999998,0.7291666666666679,0.9186046511627906,0.14285714285714285,0.5,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.9130434782608695,0.14644660940672616,0.8535533905932737,0
0.2755905511811023,0.2050590219224283,0.6707317073170732,0.0,0.6285714285714286,0.7083333333333321,0.9302325581395348,0.21428571428571427,0.5,1.0,0.5957446808510638,0.0,0.0,0.5454545454545454,0.5921450151057402,0.6521739130434783,0.14644660940672644,0.14644660940672605,3
0.3503937007874014,0.11264755480607082,0.6432926829268292,0.0,0.6285714285714286,0.6666666666666679,0.6395348837209303,0.14285714285714285,0.0,0.0,0.5957446808510638,0.0,0.3333333333333333,0.6363636363636364,0.5981873111782477,0.4782608695652174,0.6294095225512605,0.0170370868554659,2
0.4133858267716535,0.2741989881956155,0.5655487804878049,0.0,0.5714285714285714,0.7291666666666679,0.7325581395348837,0.07142857142857142,0.5,1.0,0.7659574468085106,1.0,1.0,0.7272727272727273,0.7764350453172206,0.7826086956521738,0.0,0.4999999999999999,3
0.68503937007874,0.0,0.38414634146341464,1.0,0.2857142857142857,0.7083333333333321,0.7790697674418605,0.42857142857142855,0.5,0.0,0.9574468085106382,0.0,0.3333333333333333,0.9090909090909091,0.9577039274924473,0.9565217391304348,0.24999999999999978,0.9330127018922192,0
0.4370078740157479,0.036762225969645866,0.4847560975609756,0.0,0.45714285714285713,0.5833333333333321,0.7325581395348837,0.5,1.0,1.0,0.44680851063829785,1.0,0.3333333333333333,0.4545454545454545,0.4471299093655589,0.8260869565217391,0.01703708685546579,0.6294095225512601,2
0.3582677165354331,0.03709949409780776,0.5564024390243903,0.0,0.37142857142857144,0.5416666666666679,0.9186046511627906,0.6428571428571428,1.0,0.0,0.8936170212765957,0.0,0.16666666666666666,0.9090909090909091,0.8912386706948641,0.4782608695652174,0.6294095225512605,0.0170370868554659,2
0.3582677165354331,0.12107925801011803,0.638719512195122,0.0,0.5428571428571428,0.7291666666666679,0.627906976744186,0.5,0.0,0.0,0.6808510638297872,0.0,0.3333333333333333,0.6363636363636364,0.6827794561933536,0.7826086956521738,0.0,0.4999999999999999,2
0.40944881889763773,0.396964586846543,0.5564024390243903,0.0,0.6857142857142857,0.7708333333333321,0.4069767441860465,0.5714285714285714,1.0,1.0,0.723404255319149,1.0,0.3333333333333333,0.7272727272727273,0.7220543806646527,0.7391304347826086,0.017037086855465844,0.3705904774487397,3
0.700787401574803,0.0,0.4695121951219513,1.0,0.4857142857142857,0.5,0.7906976744186047,0.2857142857142857,0.5,1.0,0.7446808510638298,1.0,0.8333333333333333,0.7272727272727273,0.7522658610271904,0.13043478260869565,0.8535533905932737,0.8535533905932737,0
0.5,0.009443507588532882,0.5777439024390244,1.0,0.5142857142857142,0.7916666666666679,0.5813953488372092,0.14285714285714285,1.0,1.0,0.723404255319149,1.0,0.6666666666666666,0.7272727272727273,0.7280966767371602,0.13043478260869565,0.8535533905932737,0.8535533905932737,0
0.44881889763779514,0.006745362563237774,0.3475609756097561,1.0,0.34285714285714286,0.625,0.7209302325581395,0.21428571428571427,1.0,1.0,0.3617021276595745,1.0,1.0,0.36363636363636365,0.37462235649546827,0.9565217391304348,0.24999999999999978,0.9330127018922192,0
0.5393700787401574,0.0,0.5426829268292684,1.0,0.22857142857142856,0.5625,1.0,0.07142857142857142,0.5,0.0,0.9148936170212766,0.0,0.0,0.9090909090909091,0.9093655589123868,0.2608695652173913,1.0,0.5,0
0.6535433070866141,0.0,0.3734756097560977,1.0,0.39999999999999997,0.7916666666666679,0.9186046511627906,0.42857142857142855,1.0,0.0,0.9787234042553192,0.0,0.0,0.9999999999999999,0.9728096676737161,0.13043478260869565,0.8535533905932737,0.8535533905932737,0
0.2874015748031493,0.15311973018549746,0.28963414634146356,0.0,0.4857142857142857,0.6458333333333321,0.7906976744186047,0.07142857142857142,0.5,1.0,0.46808510638297873,1.0,0.0,0.4545454545454545,0.4622356495468278,0.3913043478260869,0.8535533905932737,0.14644660940672627,3
0.4251968503937005,0.05564924114671163,0.5411585365853661,0.0,0.5142857142857142,0.75,0.8604651162790697,0.14285714285714285,0.5,0.0,0.7021276595744681,0.0,1.0,0.7272727272727273,0.716012084592145,0.6086956521739131,0.2500000000000001,0.06698729810778059,2
0.09055118110236204,0.05126475548060708,0.5579268292682927,0.0,0.6,0.6458333333333321,0.9186046511627906,0.21428571428571427,0.5,1.0,0.5531914893617021,1.0,0.0,0.5454545454545454,0.5468277945619335,0.5652173913043478,0.37059047744873963,0.017037086855465844,1
0.49606299212598426,0.0,0.37957317073170727,1.0,0.45714285714285713,0.6875,0.9186046511627906,0.07142857142857142,0.5,1.0,0.425531914893617,1.0,0.0,0.4545454545454545,0.4199395770392749,0.13043478260869565,0.8535533905932737,0.8535533905932737,0
0.515748031496063,0.014502529510961213,0.4649390243902439,1.0,0.45714285714285713,0.6666666666666679,0.9186046511627906,0.07142857142857142,0.0,0.0,0.6382978723404256,0.0,0.0,0.6363636363636364,0.6344410876132931,0.9565217391304348,0.24999999999999978,0.9330127018922192,0
0.2086614173228345,0.00505902192242833,0.3948170731707318,1.0,0.42857142857142855,0.5416666666666679,0.6744186046511627,0.21428571428571427,1.0,1.0,0.3191489361702128,1.0,0.6666666666666666,0.36363636363636365,0.32628398791540786,1.0,0.3705904774487392,0.9829629131445341,0
0.4566929133858266,0.0,0.44969512195121963,1.0,0.2571428571428571,0.7708333333333321,0.46511627906976744,0.42857142857142855,0.0,0.0,1.0,0.0,0.16666666666666666,0.9999999999999999,0.9969788519637464,0.043478260869565216,0.6294095225512604,0.9829629131445341,0
0.4173228346456692,0.04688026981450253,0.4374999999999999,0.0,0.34285714285714286,0.39583333333333215,0.8488372093023255,0.21428571428571427,0.0,0.0,0.2978723404255319,1.0,0.0,0.2727272727272727,0.2930513595166163,0.30434782608695654,0.9829629131445341,0.3705904774487397,2
0.2637795275590551,0.008094435075885328,0.33384146341463417,1.0,0.22857142857142856,0.9791666666666679,1.0,0.0,0.5,0.0,0.9787234042553192,0.0,1.0,0.9999999999999999,0.9909365558912386,0.08695652173913043,0.75,0.9330127018922194,0
0.4842519685039368,0.03541315345699831,0.5426829268292684,0.0,0.4857142857142857,0.6041666666666679,0.7906976744186047,0.14285714285714285,0.5,0.0,0.851063829787234,0.0,0.6666666666666666,0.8181818181818182,0.8580060422960726,0.5652173913043478,0.37059047744873963,0.017037086855465844,2
